kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
math-e-addition-subtraction-within-20,20以内加减法,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-addition-subtraction-within-20.json,3,3,1204,True,第5-8单元,5766,True,3,2,0,1,True,True,0,,
math-e-angle-concept,角的认识与度量,math,数学,elementary,2,cn,图形与几何,data/kp/math/math-e-angle-concept.json,2,2,1061,True,二上第3单元/四上第3单元,5738,True,3,2,0,1,True,True,0,,
math-e-area-calculation,多种平面图形面积,math,数学,elementary,4,cn,图形与几何,data/kp/math/math-e-area-calculation.json,3,3,1076,True,,5257,True,3,2,0,1,True,True,0,,
math-e-area-rectangle,面积（长方形、正方形）,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-area-rectangle.json,2,2,1079,True,第5单元,5265,True,3,2,0,1,True,True,0,,
math-e-area-units,面积单位与换算,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-area-units.json,2,2,1095,True,,5257,True,3,2,0,1,True,True,0,,
math-e-average-concept,平均数概念,math,数学,elementary,4,cn,统计与概率,data/kp/math/math-e-average-concept.json,2,2,1093,True,,5683,True,3,2,0,1,True,True,0,,
math-e-average-median,平均数与中位数,math,数学,elementary,5,cn,统计与概率,data/kp/math/math-e-average-median.json,2,2,1109,True,,5804,True,3,2,0,1,True,True,0,,
math-e-circle-area,圆的认识与面积,math,数学,elementary,6,cn,图形与几何,data/kp/math/math-e-circle-area.json,3,3,1074,True,,5764,True,3,2,0,1,True,True,0,,
math-e-circle-perimeter-area,圆的周长和面积,math,数学,elementary,6,cn,图形与几何,data/kp/math/math-e-circle-perimeter-area.json,3,3,1074,True,第5单元,5529,True,3,2,0,1,True,True,0,,
math-e-complex-word-problems,综合复合应用问题,math,数学,elementary,6,cn,综合与实践,data/kp/math/math-e-complex-word-problems.json,3,3,1229,True,,5723,True,3,2,0,1,True,True,0,,
math-e-cylinder-cone,圆柱与圆锥,math,数学,elementary,6,cn,图形与几何,data/kp/math/math-e-cylinder-cone.json,3,3,1135,True,,5131,True,3,2,0,1,True,True,0,,
math-e-decimal-operations,小数四则运算,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-decimal-operations.json,3,3,1083,True,四下第5单元/五上第1单元,5222,True,3,2,0,1,True,True,0,,
math-e-decimals-intro,小数的初步认识,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-decimals-intro.json,3,3,1153,True,,5222,True,3,2,0,1,True,True,0,,
math-e-decimals-meaning,小数的意义和性质,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-decimals-meaning.json,3,3,1161,True,,5222,True,3,2,0,1,True,True,0,,
math-e-division-concept,除法的认识,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-division-concept.json,3,3,1006,True,第2、4单元,5761,True,3,2,0,1,True,True,0,,
math-e-division-intro,表内除法,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-division-intro.json,3,3,990,True,,5398,True,3,2,0,1,True,True,0,,
math-e-four-operations-laws,四则运算及运算律,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-four-operations-laws.json,4,4,1249,True,,5801,True,3,2,0,1,True,True,0,,
math-e-fraction-decimal-percent,分数、小数、百分数互化,math,数学,elementary,6,cn,数与代数,data/kp/math/math-e-fraction-decimal-percent.json,3,3,1282,True,,5433,True,3,2,0,1,True,True,0,,
math-e-fraction-operations,分数四则运算,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-fraction-operations.json,3,3,1083,True,五下第6单元/六上第1-3单元,5356,True,3,2,0,1,True,True,0,,
math-e-fractions-intro,分数的初步认识,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-fractions-intro.json,3,3,1125,True,,5356,True,3,2,0,1,True,True,0,,
math-e-fractions-meaning,分数的意义和性质,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-fractions-meaning.json,3,3,1152,True,,5356,True,3,2,0,1,True,True,0,,
math-e-large-numbers,大数的认识（亿以内）,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-large-numbers.json,3,3,1166,True,,5770,True,3,2,0,1,True,True,0,,
math-e-length-units,长度单位（厘米/米/千米）,math,数学,elementary,2,cn,图形与几何,data/kp/math/math-e-length-units.json,3,3,1139,True,,5126,True,3,2,0,1,True,True,0,,
math-e-letter-representation,用字母表示数,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-letter-representation.json,4,4,1288,True,四下第3单元/五上第1单元,5408,True,3,2,0,1,True,True,0,,
math-e-line-graph,条形统计图与折线统计图,math,数学,elementary,4,cn,统计与概率,data/kp/math/math-e-line-graph.json,2,2,1075,True,,5753,True,3,2,0,1,True,True,0,,
math-e-mass-units,质量单位（克/千克/吨）,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-mass-units.json,2,2,1243,True,,5450,True,3,2,0,1,True,True,0,,
math-e-measurement-sense,量感培养（跨学段）,math,数学,elementary,1-6,cn,图形与几何,data/kp/math/math-e-measurement-sense.json,4,4,1100,True,,5814,True,3,2,0,1,True,True,0,,
math-e-median-mode,中位数与众数,math,数学,elementary,5,cn,统计与概率,data/kp/math/math-e-median-mode.json,2,2,1077,True,五下第7单元/六上第4单元,5733,True,3,2,0,1,True,True,0,,
math-e-mixed-operations,四则混合运算,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-mixed-operations.json,3,3,1093,True,二下第5单元/四上第2单元,5635,True,3,2,0,1,True,True,0,,
math-e-multi-digit-addition-subtraction,万以内加减法,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-multi-digit-addition-subtraction.json,3,3,1108,True,,5757,True,3,2,0,1,True,True,0,,
math-e-multi-digit-division,多位数除法,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-multi-digit-division.json,3,3,969,True,三下第2单元/四上第5单元,5709,True,3,2,0,1,True,True,0,,
math-e-multi-digit-multiplication,多位数乘法,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-multi-digit-multiplication.json,3,3,972,True,三上第6单元/四上第4单元,5704,True,3,2,0,1,True,True,0,,
math-e-multiplication-table,表内乘法（九九乘法表）,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-multiplication-table.json,3,3,1046,True,,5568,True,3,2,0,1,True,True,0,,
math-e-negative-numbers,负数的认识,math,数学,elementary,6,cn,数与代数,data/kp/math/math-e-negative-numbers.json,2,2,1174,True,,5888,True,3,2,0,1,True,True,0,,
math-e-numbers-within-10,10以内数的认识,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-numbers-within-10.json,3,3,1196,True,第1-3单元,5770,True,3,2,0,1,True,True,0,,
math-e-numbers-within-100,100以内数的认识,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-numbers-within-100.json,4,4,1257,True,第4单元,5787,True,3,2,0,1,True,True,0,,
math-e-numbers-within-10000,万以内数的认识,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-numbers-within-10000.json,4,4,1153,True,第5单元,5770,True,3,2,0,1,True,True,0,,
math-e-numbers-within-20,20以内数的认识,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-numbers-within-20.json,3,3,1316,True,,5810,True,3,2,0,1,True,True,0,,
math-e-operations-laws,运算律与简便运算,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-operations-laws.json,3,3,1170,True,,5632,True,3,2,0,1,True,True,0,,
math-e-percentage,百分数,math,数学,elementary,6,cn,数与代数,data/kp/math/math-e-percentage.json,3,3,1033,True,第6单元,5765,True,3,2,0,1,True,True,0,,
math-e-percentage-statistics,百分数在统计中的应用,math,数学,elementary,6,cn,统计与概率,data/kp/math/math-e-percentage-statistics.json,2,2,1225,True,,5797,True,3,2,0,1,True,True,0,,
math-e-perimeter,周长（含长方形周长）,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-perimeter.json,3,3,1124,True,,4939,True,3,2,0,1,True,True,0,,
math-e-pictograph,象形统计图（数据分类与整理）,math,数学,elementary,2,cn,统计与概率,data/kp/math/math-e-pictograph.json,2,2,1072,True,,5800,True,3,2,0,1,True,True,0,,
math-e-pie-chart,扇形统计图,math,数学,elementary,6,cn,统计与概率,data/kp/math/math-e-pie-chart.json,2,2,1027,True,,5753,True,3,2,0,1,True,True,0,,
math-e-plane-shapes,平面图形的认识,math,数学,elementary,1,cn,图形与几何,data/kp/math/math-e-plane-shapes.json,3,3,1101,True,一下第1单元/二上第5单元,5761,True,3,2,0,1,True,True,0,,
math-e-position-direction,位置与方向,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-position-direction.json,3,3,994,True,三下第1单元/六上第2单元,5354,True,3,2,0,1,True,True,0,,
math-e-possibility,用分数表示可能性大小,math,数学,elementary,5,cn,统计与概率,data/kp/math/math-e-possibility.json,2,2,1081,True,,5379,True,3,2,0,1,True,True,0,,
math-e-possibility-concept,随机现象初步（可能性）,math,数学,elementary,4,cn,统计与概率,data/kp/math/math-e-possibility-concept.json,2,2,1089,True,,5769,True,3,2,0,1,True,True,0,,
math-e-ratio-proportion,比和比例,math,数学,elementary,6,cn,数与代数,data/kp/math/math-e-ratio-proportion.json,3,3,1038,True,第4单元,4813,True,3,2,0,1,True,True,0,,
math-e-simple-equation,简易方程,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-simple-equation.json,3,3,1088,True,,5610,True,3,2,0,1,True,True,0,,
math-e-solid-shapes,立体图形的认识,math,数学,elementary,1,cn,图形与几何,data/kp/math/math-e-solid-shapes.json,3,3,1151,True,第4单元,5773,True,3,2,0,1,True,True,0,,
math-e-solid-surface-area,长方体和正方体的表面积,math,数学,elementary,5,cn,图形与几何,data/kp/math/math-e-solid-surface-area.json,3,3,1174,True,第3单元,5651,True,3,2,0,1,True,True,0,,
math-e-symmetry-translation-rotation,轴对称、平移与旋转,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-symmetry-translation-rotation.json,3,3,1032,True,,5336,True,3,2,0,1,True,True,0,,
math-e-time-units,时间单位（时/分/秒）,math,数学,elementary,2,cn,图形与几何,data/kp/math/math-e-time-units.json,2,2,1139,True,,5322,True,3,2,0,1,True,True,0,,
math-e-triangle-properties,三角形的特性,math,数学,elementary,4,cn,图形与几何,data/kp/math/math-e-triangle-properties.json,2,2,1014,True,第5单元,5744,True,3,2,0,1,True,True,0,,
math-e-triangles-quadrilaterals,三角形与四边形分类,math,数学,elementary,4,cn,图形与几何,data/kp/math/math-e-triangles-quadrilaterals.json,3,3,1078,True,,5744,True,3,2,0,1,True,True,0,,
math-e-volume-calculation,体积计算,math,数学,elementary,5,cn,图形与几何,data/kp/math/math-e-volume-calculation.json,3,3,1118,True,,5576,True,3,2,0,1,True,True,0,,
math-e-volume-units,体积与容积单位,math,数学,elementary,5,cn,图形与几何,data/kp/math/math-e-volume-units.json,3,3,1133,True,,5576,True,3,2,0,1,True,True,0,,
math-e-word-problems-basic,简单加减法应用题,math,数学,elementary,1,cn,综合与实践,data/kp/math/math-e-word-problems-basic.json,3,3,1123,True,,4673,True,3,2,0,1,True,True,0,,
math-e-word-problems-multiply,乘除法两步应用题,math,数学,elementary,3,cn,综合与实践,data/kp/math/math-e-word-problems-multiply.json,4,4,1176,True,,5917,True,3,2,0,1,True,True,0,,
math-h-analytic-geometry,解析几何综合,math,数学,high,11,cn,解析几何,data/kp/math/math-h-analytic-geometry.json,3,3,1161,True,,4311,True,3,2,0,1,True,True,0,,
math-h-arithmetic-sequence,等差数列,math,数学,high,10,cn,数列,data/kp/math/math-h-arithmetic-sequence.json,3,3,993,True,,5785,True,3,2,0,1,True,True,0,,
math-h-basic-inequality,基本不等式,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-basic-inequality.json,2,2,1082,True,,5626,True,3,2,0,1,True,True,0,,
math-h-binomial-theorem,二项式定理,math,数学,high,11,cn,概率与统计,data/kp/math/math-h-binomial-theorem.json,2,2,1084,True,,5764,True,3,2,0,1,True,True,0,,
math-h-circle-equation,圆的方程,math,数学,high,11,cn,解析几何,data/kp/math/math-h-circle-equation.json,2,2,1159,True,,5415,True,3,2,0,1,True,True,0,,
math-h-conic-comprehensive,圆锥曲线综合,math,数学,high,12,cn,解析几何,data/kp/math/math-h-conic-comprehensive.json,2,2,1239,True,,5281,True,3,2,0,1,True,True,0,,
math-h-counting-principles,计数原理（分类/分步）,math,数学,high,11,cn,概率与统计,data/kp/math/math-h-counting-principles.json,3,3,1229,True,,5709,True,3,2,0,1,True,True,0,,
math-h-derivative-application,导数应用（极值/最值）,math,数学,high,12,cn,导数与微积分初步,data/kp/math/math-h-derivative-application.json,2,2,1151,True,,5704,True,3,2,0,1,True,True,0,,
math-h-derivative-concept,导数概念与运算,math,数学,high,12,cn,导数与微积分初步,data/kp/math/math-h-derivative-concept.json,3,3,1278,True,,5704,True,3,2,0,1,True,True,0,,
math-h-dihedral-angle,二面角,math,数学,high,11,cn,立体几何,data/kp/math/math-h-dihedral-angle.json,2,2,1208,True,,5745,True,3,2,0,1,True,True,0,,
math-h-ellipse,椭圆,math,数学,high,11,cn,解析几何,data/kp/math/math-h-ellipse.json,2,2,951,True,,5379,True,3,2,0,1,True,True,0,,
math-h-exponential-function,指数函数,math,数学,high,10,cn,函数,data/kp/math/math-h-exponential-function.json,2,2,987,True,,5848,True,3,2,0,1,True,True,0,,
math-h-function-models,函数模型及其应用,math,数学,high,10,cn,函数,data/kp/math/math-h-function-models.json,3,3,1180,True,,5710,True,3,2,0,1,True,True,0,,
math-h-function-properties,函数性质（单调性/奇偶性）,math,数学,high,10,cn,函数,data/kp/math/math-h-function-properties.json,2,2,1071,True,,5179,True,3,2,0,1,True,True,0,,
math-h-functions-advanced,函数综合性质,math,数学,high,10,cn,函数,data/kp/math/math-h-functions-advanced.json,3,3,1081,True,,5704,True,3,2,0,1,True,True,0,,
math-h-functions-concept,函数概念,math,数学,high,10,cn,函数,data/kp/math/math-h-functions-concept.json,2,2,992,True,,5774,True,3,2,0,1,True,True,0,,
math-h-geometric-sequence,等比数列,math,数学,high,10,cn,数列,data/kp/math/math-h-geometric-sequence.json,2,2,1177,True,,5487,True,3,2,0,1,True,True,0,,
math-h-hyperbola,双曲线,math,数学,high,11,cn,解析几何,data/kp/math/math-h-hyperbola.json,2,2,951,True,,5745,True,3,2,0,1,True,True,0,,
math-h-inequalities,不等式性质,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-inequalities.json,3,3,1071,True,,5626,True,3,2,0,1,True,True,0,,
math-h-law-of-sines-cosines,正弦定理与余弦定理,math,数学,high,10,cn,三角函数,data/kp/math/math-h-law-of-sines-cosines.json,2,2,995,True,,5737,True,3,2,0,1,True,True,0,,
math-h-line-equation,直线方程与位置关系,math,数学,high,11,cn,解析几何,data/kp/math/math-h-line-equation.json,2,2,1115,True,,5617,True,3,2,0,1,True,True,0,,
math-h-linear-programming,线性规划,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-linear-programming.json,2,2,1149,True,,5736,True,3,2,0,1,True,True,0,,
math-h-logarithmic-function,对数函数,math,数学,high,10,cn,函数,data/kp/math/math-h-logarithmic-function.json,3,3,1037,True,,5100,True,3,2,0,1,True,True,0,,
math-h-parabola-h,抛物线,math,数学,high,11,cn,解析几何,data/kp/math/math-h-parabola-h.json,2,2,1124,True,,5589,True,3,2,0,1,True,True,0,,
math-h-parallel-perpendicular,平行与垂直的判定,math,数学,high,11,cn,立体几何,data/kp/math/math-h-parallel-perpendicular.json,2,2,1107,True,,5704,True,3,2,0,1,True,True,0,,
math-h-power-function,幂函数,math,数学,high,10,cn,函数,data/kp/math/math-h-power-function.json,2,2,972,True,,5267,True,3,2,0,1,True,True,0,,
math-h-probability-h,概率,math,数学,high,11,cn,概率与统计,data/kp/math/math-h-probability-h.json,2,2,908,True,,5431,True,3,2,0,1,True,True,0,,
math-h-propositions,常用逻辑用语,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-propositions.json,3,3,1100,True,,5725,True,3,2,0,1,True,True,0,,
math-h-random-variable,随机变量及其分布,math,数学,high,12,cn,概率与统计,data/kp/math/math-h-random-variable.json,2,2,1026,True,,5704,True,3,2,0,1,True,True,0,,
math-h-regression-analysis,统计推断（回归/独立性检验）,math,数学,high,12,cn,概率与统计,data/kp/math/math-h-regression-analysis.json,3,3,1180,True,,5760,True,3,2,0,1,True,True,0,,
math-h-sequence-summation,数列求和,math,数学,high,10,cn,数列,data/kp/math/math-h-sequence-summation.json,2,2,1614,True,,5643,True,3,2,0,1,True,True,0,,
math-h-sets,集合,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-sets.json,4,4,1053,True,,5734,True,3,2,0,1,True,True,0,,
math-h-sets-logic,集合运算,math,数学,high,10,cn,预备知识（集合·逻辑·不等式）,data/kp/math/math-h-sets-logic.json,4,4,1213,True,,5734,True,3,2,0,1,True,True,0,,
math-h-space-figures,空间几何体的结构,math,数学,high,11,cn,立体几何,data/kp/math/math-h-space-figures.json,2,2,1107,True,,5478,True,3,2,0,1,True,True,0,,
math-h-space-lines-planes,空间点线面位置关系,math,数学,high,11,cn,立体几何,data/kp/math/math-h-space-lines-planes.json,2,2,1115,True,,5704,True,3,2,0,1,True,True,0,,
math-h-space-vectors,空间向量及其应用,math,数学,high,11,cn,立体几何,data/kp/math/math-h-space-vectors.json,2,2,1222,True,,5731,True,3,2,0,1,True,True,0,,
math-h-trig-graphs,三角函数图像与性质,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trig-graphs.json,4,4,1107,True,,5054,True,3,2,0,1,True,True,0,,
math-h-trig-identities,三角恒等变换,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trig-identities.json,2,2,1217,True,,5745,True,3,2,0,1,True,True,0,,
math-h-trig-ratios,任意角与三角函数定义,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trig-ratios.json,3,3,1085,True,,5054,True,3,2,0,1,True,True,0,,
math-h-trigonometric-functions,三角函数综合应用,math,数学,high,10,cn,三角函数,data/kp/math/math-h-trigonometric-functions.json,2,2,1017,True,,5054,True,3,2,0,1,True,True,0,,
math-h-trigonometry-solution,解三角形,math,数学,high,11,cn,三角函数,data/kp/math/math-h-trigonometry-solution.json,3,3,1083,True,,5762,True,3,2,0,1,True,True,0,,
math-h-vector-basics,平面向量的概念与运算,math,数学,high,10,cn,向量,data/kp/math/math-h-vector-basics.json,2,2,909,True,,5758,True,3,2,0,1,True,True,0,,
math-h-vector-coordinates,平面向量的坐标运算,math,数学,high,10,cn,向量,data/kp/math/math-h-vector-coordinates.json,3,3,1039,True,,5227,True,3,2,0,1,True,True,0,,
math-m-algebraic-expression,代数式与整式,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-algebraic-expression.json,3,3,1042,True,,5582,True,3,2,0,1,True,True,0,,
math-m-algebraic-expressions,整式加减,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-algebraic-expressions.json,3,3,1121,True,,5532,True,3,2,0,1,True,True,0,,
math-m-arc-sector,弧长与扇形面积,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-arc-sector.json,2,2,981,True,,5335,True,3,2,0,1,True,True,0,,
math-m-axial-symmetry,轴对称,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-axial-symmetry.json,2,2,943,True,,5639,True,3,2,0,1,True,True,0,,
math-m-circle-angle,圆周角与圆心角,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-circle-angle.json,2,2,1162,True,,5763,True,3,2,0,1,True,True,0,,
math-m-circle-basics,圆的基础,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-circle-basics.json,3,3,1036,True,,5499,True,3,2,0,1,True,True,0,,
math-m-circle-tangent,直线与圆的位置关系,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-circle-tangent.json,2,2,1488,True,,5131,True,3,2,0,1,True,True,0,,
math-m-coordinate-system,平面直角坐标系,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-coordinate-system.json,3,3,971,True,第11章 一次函数,5903,True,3,2,0,1,True,True,0,,
math-m-data-analysis,数据的分析（均值/中位数/众数/方差）,math,数学,middle,8,cn,统计与概率,data/kp/math/math-m-data-analysis.json,3,3,1166,True,,5859,True,3,2,0,1,True,True,0,,
math-m-data-collection,数据的收集,math,数学,middle,7,cn,统计与概率,data/kp/math/math-m-data-collection.json,3,3,1050,True,,5829,True,3,2,0,1,True,True,0,,
math-m-data-description,数据的描述,math,数学,middle,7,cn,统计与概率,data/kp/math/math-m-data-description.json,3,3,1013,True,,5838,True,3,2,0,1,True,True,0,,
math-m-fraction-equation,分式方程,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-fraction-equation.json,2,2,984,True,,5610,True,3,2,0,1,True,True,0,,
math-m-fraction-expression,分式,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-fraction-expression.json,2,2,1066,True,第15章 分式,5356,True,3,2,0,1,True,True,0,,
math-m-geometric-figure,几何图形初步,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-geometric-figure.json,4,4,1080,True,,5869,True,3,2,0,1,True,True,0,,
math-m-geometry-circle,圆的综合应用,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-geometry-circle.json,4,4,1116,True,,5516,True,3,2,0,1,True,True,0,,
math-m-geometry-congruent-triangles,全等三角形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-geometry-congruent-triangles.json,3,3,992,True,第12章 全等三角形,5886,True,3,2,0,1,True,True,0,,
math-m-geometry-quadrilaterals,四边形综合,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-geometry-quadrilaterals.json,4,4,1149,True,,5878,True,3,2,0,1,True,True,0,,
math-m-inequalities,不等式初步,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-inequalities.json,2,2,1336,True,,5681,True,3,2,0,1,True,True,0,,
math-m-inscribed-circumscribed,三角形内切圆与外接圆,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-inscribed-circumscribed.json,2,2,1093,True,,5468,True,3,2,0,1,True,True,0,,
math-m-inverse-proportion,反比例函数,math,数学,middle,9,cn,数与代数,data/kp/math/math-m-inverse-proportion.json,4,4,1111,True,第26章 反比例函数,5316,True,3,2,0,1,True,True,0,,
math-m-isosceles-triangle,等腰三角形与等边三角形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-isosceles-triangle.json,3,3,1180,True,,5888,True,3,2,0,1,True,True,0,,
math-m-line-angle,相交线与平行线,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-line-angle.json,4,4,1187,True,,5855,True,3,2,0,1,True,True,0,,
math-m-linear-equation-one,一元一次方程,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-linear-equation-one.json,3,3,1030,True,,5868,True,3,2,0,1,True,True,0,,
math-m-linear-equation-system-graph,一次函数与二元一次方程组,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-equation-system-graph.json,3,2,1034,True,,5512,True,3,2,0,1,True,True,0,,
math-m-linear-equation-two,二元一次方程组,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-equation-two.json,3,3,987,True,,5663,True,3,2,0,1,True,True,0,,
math-m-linear-equations,一元一次方程应用,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-linear-equations.json,4,4,1078,True,,5710,True,3,2,0,1,True,True,0,,
math-m-linear-function,一次函数,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-function.json,3,3,1187,True,第11章 一次函数,5956,True,3,2,0,1,True,True,0,,
math-m-linear-inequality,一元一次不等式,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-linear-inequality.json,3,3,1120,True,,5760,True,3,2,0,1,True,True,0,,
math-m-monomial-multiplication,整式乘除与因式分解,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-monomial-multiplication.json,3,3,1161,True,,5569,True,3,2,0,1,True,True,0,,
math-m-probability-basic,概率初步,math,数学,middle,9,cn,统计与概率,data/kp/math/math-m-probability-basic.json,3,3,1043,True,,5533,True,3,2,0,1,True,True,0,,
math-m-probability-frequency,频率与概率,math,数学,middle,9,cn,统计与概率,data/kp/math/math-m-probability-frequency.json,2,2,913,True,,5424,True,3,2,0,1,True,True,0,,
math-m-proportional-function,正比例函数,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-proportional-function.json,2,2,1191,True,第11章 一次函数,4888,True,3,2,0,1,True,True,0,,
math-m-pythagorean-theorem,勾股定理,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-pythagorean-theorem.json,2,2,967,True,第17章 勾股定理,5872,True,3,2,0,1,True,True,0,,
math-m-quadratic-equation,一元二次方程,math,数学,middle,9,cn,数与代数,data/kp/math/math-m-quadratic-equation.json,4,4,1106,True,第21章 一元二次方程,5848,True,3,2,0,1,True,True,0,,
math-m-quadratic-function,二次函数,math,数学,middle,9,cn,数与代数,data/kp/math/math-m-quadratic-function.json,4,4,1280,True,第22章 二次函数,5967,True,3,2,0,1,True,True,0,,
math-m-quadratic-radical,二次根式,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-quadratic-radical.json,2,2,1084,True,第16章 二次根式,5732,True,3,2,0,1,True,True,0,,
math-m-quadrilateral,多边形与四边形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-quadrilateral.json,3,3,1121,True,,5686,True,3,2,0,1,True,True,0,,
math-m-rational-number,有理数,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-rational-number.json,4,4,1098,True,第1章 有理数,5930,True,3,2,0,1,True,True,0,,
math-m-rational-operations,有理数运算,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-rational-operations.json,3,3,1123,True,,5814,True,3,2,0,1,True,True,0,,
math-m-real-number,实数与数轴,math,数学,middle,7,cn,数与代数,data/kp/math/math-m-real-number.json,3,3,1066,True,,5539,True,3,2,0,1,True,True,0,,
math-m-rotation,旋转,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-rotation.json,2,2,935,True,,5805,True,3,2,0,1,True,True,0,,
math-m-ruler-compass-construction,尺规作图,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-ruler-compass-construction.json,2,2,1125,True,第5章/第12章,5855,True,3,2,0,1,True,True,0,,
math-m-sampling-estimation,抽样与估计,math,数学,middle,8,cn,统计与概率,data/kp/math/math-m-sampling-estimation.json,2,2,954,True,,5773,True,3,2,0,1,True,True,0,,
math-m-similar-triangles,相似三角形,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-similar-triangles.json,4,4,1162,True,第27章 相似,5955,True,3,2,0,1,True,True,0,,
math-m-special-quadrilateral,特殊四边形,math,数学,middle,8,cn,图形与几何,data/kp/math/math-m-special-quadrilateral.json,4,4,1172,True,,5898,True,3,2,0,1,True,True,0,,
math-m-statistics-probability-junior,统计与概率综合,math,数学,middle,9,cn,统计与概率,data/kp/math/math-m-statistics-probability-junior.json,4,4,1235,True,,5645,True,3,2,0,1,True,True,0,,
math-m-translation-dilation,平移与位似,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-translation-dilation.json,2,2,958,True,,5748,True,3,2,0,1,True,True,0,,
math-m-triangle-basics,三角形基础,math,数学,middle,7,cn,图形与几何,data/kp/math/math-m-triangle-basics.json,4,4,1106,True,,5874,True,3,2,0,1,True,True,0,,
math-m-trig-ratio,锐角三角函数,math,数学,middle,9,cn,图形与几何,data/kp/math/math-m-trig-ratio.json,4,4,1216,True,,5764,True,3,2,0,1,True,True,0,,
